Location,MAC,avg_rssi,var_rssi,std_rssi,max_rssi,min_rssi,count
hall_5147_2_6,2c:3f:0b:f3:73:d7,-73.0,,,-73,-73,1
hall_5147_2_6,2e:3f:1b:59:2d:a4,-78.06666666666666,1.0988505747126383,1.0482607379429214,-76,-81,30
hall_5147_2_6,2e:3f:1b:e2:63:fb,-59.55555555555556,1.3202614379084938,1.149026299920282,-56,-61,18
hall_5147_2_6,2e:3f:1b:e2:65:79,-76.2,1.6421052631578936,1.2814465510343744,-74,-79,20
hall_5147_2_6,2e:3f:1b:e2:65:b0,-83.48148148148148,1.1823361823361842,1.0873528324955908,-82,-85,27
hall_5147_2_6,2e:3f:1b:e2:67:10,-79.0,,,-79,-79,1
hall_5147_2_6,2e:3f:1b:f3:73:d7,-81.5625,0.9291666666666598,0.9639329160614134,-80,-83,16
hall_5147_2_6,32:cd:a7:32:0e:12,-63.26086956521739,9.383399209486159,3.0632334565759365,-57,-69,23
hall_5147_2_6,34:fc:b9:c8:20:80,-76.0,,,-76,-76,1
hall_5147_2_6,34:fc:b9:c8:e5:60,-83.0,,,-83,-83,1
hall_5147_2_6,34:fc:b9:c8:e5:62,-81.0,,,-81,-81,1
hall_5147_2_6,34:fc:b9:c8:e5:70,-91.0,2.0,1.4142135623730951,-90,-92,2
hall_5147_2_6,34:fc:b9:c8:e5:71,-92.0,,,-92,-92,1
hall_5147_2_6,34:fc:b9:c8:e6:b0,-91.375,0.8392857142857062,0.9161253813128999,-90,-93,8
hall_5147_2_6,34:fc:b9:c8:e6:b1,-91.75,0.7857142857142831,0.8864052604279169,-90,-93,8
hall_5147_2_6,34:fc:b9:c8:e6:b2,-92.0,1.3333333333333346,1.1547005383792521,-90,-93,7
hall_5147_2_6,34:fc:b9:c8:e6:b3,-91.25,0.2499999999999988,0.4999999999999988,-91,-92,4
hall_5147_2_6,34:fc:b9:c8:fe:21,-81.0,,,-81,-81,1
hall_5147_2_6,34:fc:b9:c8:fe:22,-82.0,,,-82,-82,1
hall_5147_2_6,34:fc:b9:c8:fe:30,-90.5,1.6666666666666643,1.2909944487358047,-89,-92,4
hall_5147_2_6,34:fc:b9:c8:fe:31,-91.0,,,-91,-91,1
hall_5147_2_6,34:fc:b9:c9:05:c1,-65.0,,,-65,-65,1
hall_5147_2_6,34:fc:b9:c9:05:c2,-80.0,,,-80,-80,1
hall_5147_2_6,34:fc:b9:c9:05:d0,-91.22222222222223,0.44444444444444464,0.6666666666666669,-90,-92,9
hall_5147_2_6,34:fc:b9:c9:05:d1,-91.22222222222223,1.194444444444447,1.0929064207170014,-90,-93,9
hall_5147_2_6,34:fc:b9:c9:05:d2,-91.0,0.6666666666666661,0.8164965809277257,-90,-92,7
hall_5147_2_6,36:3f:0b:59:2d:a4,-78.66666666666667,1.3333333333333357,1.1547005383792526,-78,-80,3
hall_5147_2_6,36:3f:0b:59:2e:60,-63.13333333333333,0.6952380952380928,0.8338093878327905,-62,-64,15
hall_5147_2_6,36:3f:0b:59:2e:74,-50.75,1.7500000000000029,1.3228756555322965,-49,-55,28
hall_5147_2_6,36:3f:0b:e2:63:60,-58.76923076923077,2.4246153846153873,1.557117652785231,-57,-63,26
hall_5147_2_6,36:3f:0b:e2:63:fb,-52.4,0.5931034482758627,0.7701320979389592,-51,-54,30
hall_5147_2_6,36:3f:0b:e2:65:79,-71.91666666666667,5.356060606060574,2.314316444667966,-70,-78,12
hall_5147_2_6,36:3f:0b:e2:65:b0,-61.8125,1.2291666666666665,1.1086778913041726,-60,-64,16
hall_5147_2_6,36:3f:0b:e2:66:60,-74.0,0.6666666666666666,0.816496580927726,-73,-75,4
hall_5147_2_6,36:3f:0b:e2:67:10,-75.33333333333333,0.2666666666666698,0.5163977794943253,-75,-76,6
hall_5147_2_6,36:3f:0b:e2:67:13,-78.33333333333333,0.33333333333333215,0.5773502691896247,-78,-79,3
hall_5147_2_6,36:3f:1b:59:2d:a4,-78.3,1.389655172413776,1.1788363637137158,-77,-82,30
hall_5147_2_6,36:3f:1b:59:2e:60,-65.63333333333334,0.6540229885057468,0.8087168778415267,-63,-67,30
hall_5147_2_6,36:3f:1b:59:2e:74,-59.851851851851855,1.5156695156695137,1.2311253046174926,-58,-62,27
hall_5147_2_6,36:3f:1b:59:2e:7f,-86.5,0.5,0.7071067811865476,-86,-87,2
hall_5147_2_6,36:3f:1b:e2:63:60,-60.233333333333334,1.2885057471264374,1.1351236704106022,-58,-63,30
hall_5147_2_6,36:3f:1b:e2:63:fb,-59.55172413793103,1.1133004926108356,1.0551305571401275,-56,-61,29
hall_5147_2_6,36:3f:1b:e2:65:79,-76.20689655172414,1.3128078817733968,1.145778286481899,-74,-78,29
hall_5147_2_6,36:3f:1b:e2:65:b0,-83.51724137931035,1.0443349753694566,1.0219270890672467,-82,-85,29
hall_5147_2_6,36:3f:1b:e2:67:10,-77.0,0.4137931034482724,0.6432675209026743,-76,-78,30
hall_5147_2_6,3c:7c:3f:3e:1f:cc,-80.07142857142857,2.071428571428569,1.439245834257848,-77,-82,14
hall_5147_2_6,58:11:22:67:a0:84,-81.23809523809524,0.9904761904761828,0.9952267030562347,-79,-83,21
hall_5147_2_6,58:86:94:16:3d:88,-73.0,,,-73,-73,1
hall_5147_2_6,58:86:94:16:4a:a8,-71.0,18.0,4.242640687119285,-68,-74,2
hall_5147_2_6,58:86:94:99:68:8e,-82.0,,,-82,-82,1
hall_5147_2_6,58:86:94:a1:69:8c,-79.0,,,-79,-79,1
hall_5147_2_6,58:86:94:a1:6e:5c,-68.5,0.3333333333333333,0.5773502691896257,-68,-69,4
hall_5147_2_6,58:86:94:ae:06:de,-55.53333333333333,2.695238095238088,1.641718031587059,-53,-60,15
hall_5147_2_6,58:86:94:ae:06:df,-60.0,1.2380952380952364,1.1126972805283728,-58,-63,22
hall_5147_2_6,58:86:94:ea:f7:4c,-69.81481481481481,0.6951566951566962,0.8337605742398091,-68,-72,27
hall_5147_2_6,5a:86:94:4e:cb:00,-87.66666666666667,1.3333333333333286,1.1547005383792495,-87,-89,3
hall_5147_2_6,60:83:e7:d3:b1:07,-79.0,,,-79,-79,1
hall_5147_2_6,68:27:19:3d:b8:2d,-62.4,2.147368421052632,1.465390194130093,-59,-66,20
hall_5147_2_6,70:5d:cc:0e:4f:06,-87.0,,,-87,-87,1
hall_5147_2_6,70:5d:cc:1d:b2:a8,-55.125,1.0706521739130435,1.034723235417589,-53,-57,24
hall_5147_2_6,70:5d:cc:39:67:e4,-64.88888888888889,3.410256410256405,1.8466879569262384,-62,-71,27
hall_5147_2_6,70:5d:cc:39:67:e6,-71.0,5.666666666666662,2.3804761428476158,-67,-75,7
hall_5147_2_6,70:5d:cc:44:10:a2,-81.0,,,-81,-81,1
hall_5147_2_6,70:5d:cc:a3:b1:fa,-73.5,1.6666666666666667,1.2909944487358056,-72,-75,4
hall_5147_2_6,72:5d:cc:4d:b2:a8,-58.214285714285715,1.8736263736263727,1.3688047244316381,-56,-60,14
hall_5147_2_6,78:db:2f:0f:ec:59,-67.7,8.536842105263155,2.9217874846167637,-59,-72,20
hall_5147_2_6,78:db:2f:0f:ed:8e,-65.51851851851852,5.951566951566949,2.4395833561423865,-60,-69,27
hall_5147_2_6,78:db:2f:0f:ee:04,-57.48275862068966,4.187192118226598,2.0462629640949372,-49,-61,29
hall_5147_2_6,78:db:2f:0f:ee:39,-76.33333333333333,52.33333333333334,7.234178138070236,-68,-81,3
hall_5147_2_6,78:db:2f:0f:f4:4e,-76.33333333333333,1.8666666666666636,1.3662601021279452,-74,-78,6
hall_5147_2_6,78:db:2f:0f:ff:8f,-86.0,,,-86,-86,1
hall_5147_2_6,78:db:2f:10:00:6b,-83.0,2.0,1.4142135623730951,-82,-84,2
hall_5147_2_6,78:db:2f:10:03:1d,-61.84615384615385,2.215384615384614,1.488416815070501,-58,-64,26
hall_5147_2_6,78:db:2f:10:04:65,-72.5,20.799999999999994,4.560701700396551,-58,-78,16
hall_5147_2_6,86:25:19:a0:cb:e8,-68.77272727272727,2.4696969696969693,1.5715269548108202,-65,-72,22
hall_5147_2_6,86:25:19:a4:44:8b,-79.0,4.666666666666667,2.160246899469287,-76,-81,4
hall_5147_2_6,88:36:6c:0c:b6:4c,-66.0,2.0,1.4142135623730951,-65,-67,2
hall_5147_2_6,88:36:6c:0c:b6:4e,-58.5,1.7142857142857146,1.3093073414159544,-56,-60,8
hall_5147_2_6,88:36:6c:42:04:34,-68.0,0.6666666666666666,0.816496580927726,-67,-69,4
hall_5147_2_6,88:36:6c:42:04:36,-70.5,0.481481481481482,0.6938886664887113,-69,-72,28
hall_5147_2_6,88:36:6c:d1:7d:90,-62.470588235294116,1.764705882352942,1.3284223283101433,-60,-65,17
hall_5147_2_6,88:36:6c:d1:7d:92,-52.5,2.0294117647058805,1.4245742398014505,-49,-55,18
hall_5147_2_6,8a:36:6c:cd:f1:80,-74.66666666666667,5.333333333333329,2.309401076758502,-72,-76,3
hall_5147_2_6,90:9f:33:90:6f:a6,-77.0,7.333333333333329,2.708012801545319,-73,-79,4
hall_5147_2_6,a6:46:9d:19:f8:f3,-83.0,,,-83,-83,1
hall_5147_2_6,a6:46:9d:1a:25:8c,-80.33333333333333,0.3333333333333357,0.5773502691896278,-80,-81,3
hall_5147_2_6,b2:ee:52:de:60:ed,-79.0,,,-79,-79,1
hall_5147_2_6,c6:9e:28:74:f8:92,-74.4375,2.12916666666666,1.4591664287073838,-72,-77,16
hall_5147_2_6,da:55:a8:6e:51:f5,-81.33333333333333,1.3333333333333357,1.1547005383792526,-80,-82,3
hall_5147_2_6,da:55:a8:6e:53:20,-85.5,0.5,0.7071067811865476,-85,-86,2
hall_5147_2_6,da:55:a8:6e:53:4a,-84.0,,,-84,-84,1
hall_5147_2_6,da:55:a8:6e:61:a9,-83.25,0.9166666666666666,0.9574271077563381,-82,-84,4
hall_5147_2_6,da:55:a8:6e:63:02,-81.0,,,-81,-81,1
hall_5147_2_6,da:55:a8:6e:63:55,-74.54545454545455,7.072727272727263,2.659459958850154,-68,-77,11
hall_5147_2_6,da:55:b8:6e:51:f5,-85.42857142857143,0.7252747252747251,0.85163062725264,-84,-87,14
hall_5147_2_6,da:55:b8:6e:53:4a,-82.5,0.5,0.7071067811865476,-82,-83,2
hall_5147_2_6,e2:55:a8:6e:51:f5,-78.5,0.5,0.7071067811865476,-78,-79,2
hall_5147_2_6,e2:55:a8:6e:53:4a,-79.6,1.3000000000000025,1.1401754250991392,-78,-81,5
hall_5147_2_6,e2:55:a8:6e:63:55,-75.28571428571429,0.9047619047619074,0.9511897312113432,-74,-76,7
hall_5147_2_6,e2:55:b8:6e:53:4a,-84.0,,,-84,-84,1
hall_5147_2_6,e2:73:e7:80:67:5a,-67.6,2.299999999999999,1.5165750888103098,-66,-70,5
hall_5147_2_6,e4:55:a8:6e:53:4a,-79.66666666666667,0.33333333333333215,0.5773502691896247,-79,-80,3
hall_5147_2_6,e4:55:a8:6e:63:55,-76.0,0.4000000000000007,0.6324555320336764,-75,-77,6
hall_5147_2_6,e6:55:b8:6e:53:4a,-84.0,,,-84,-84,1
hall_5147_2_6,ea:55:a8:6e:51:f5,-79.5,0.5,0.7071067811865476,-79,-80,2
hall_5147_2_6,ea:55:a8:6e:53:4a,-80.33333333333333,0.3333333333333357,0.5773502691896278,-80,-81,3
hall_5147_2_6,ea:55:a8:6e:63:55,-75.85714285714286,0.8095238095238121,0.8997354108424388,-75,-77,7
hall_5147_2_6,ea:55:b8:6e:53:4a,-83.0,,,-83,-83,1
hall_5147_2_6,ee:55:a8:6e:51:f5,-79.66666666666667,1.3333333333333286,1.1547005383792495,-79,-81,3
hall_5147_2_6,ee:55:a8:6e:53:4a,-80.0,2.0,1.4142135623730951,-79,-81,2
hall_5147_2_6,ee:55:a8:6e:63:55,-76.14285714285714,0.47619047619047516,0.6900655593423535,-75,-77,7
hall_5147_2_6,f6:9e:28:74:f8:92,-74.45833333333333,4.259057971014508,2.0637485241701587,-69,-79,24
hall_5147_2_6,f6:9e:38:74:f8:92,-76.07692307692308,1.513846153846155,1.2303845552696746,-74,-78,26
hall_5147_2_6,f8:9e:28:74:f8:92,-75.38461538461539,1.25641025641027,1.1208970766356159,-73,-77,13
hall_5147_2_6,fa:9e:38:74:f8:92,-76.61538461538461,1.6061538461538378,1.2673412508688564,-74,-79,26
hall_5147_2_6,fe:55:a8:6e:51:f5,-78.66666666666667,4.333333333333339,2.081665999466134,-77,-81,3
hall_5147_2_6,fe:55:a8:6e:53:4a,-79.75,0.9166666666666679,0.9574271077563388,-79,-81,4
hall_5147_2_6,fe:55:a8:6e:63:55,-76.0,0.0,0.0,-76,-76,6
hall_5147_2_6,fe:55:b8:6e:53:4a,-84.0,0.0,0.0,-84,-84,2
hall_5147_2_7,00:08:9f:7c:c9:3c,-83.0,,,-83,-83,1
hall_5147_2_7,00:11:32:7c:45:c9,-82.69565217391305,1.2213438735177855,1.105144277240662,-81,-86,23
hall_5147_2_7,00:11:32:ce:8f:10,-89.2,1.7000000000000046,1.3038404810405315,-88,-91,5
hall_5147_2_7,12:3f:0b:59:2d:a4,-81.0,,,-81,-81,1
hall_5147_2_7,12:3f:0b:59:2e:74,-54.1578947368421,1.2514619883040945,1.1186876187319204,-52,-56,19
hall_5147_2_7,12:3f:0b:e2:63:60,-52.8,1.7333333333333338,1.3165611772087669,-51,-55,10
hall_5147_2_7,12:3f:0b:e2:63:fb,-57.86666666666667,3.409523809523809,1.846489590960049,-55,-63,15
hall_5147_2_7,12:3f:0b:e2:65:73,-73.75,16.25,4.031128874149275,-68,-77,4
hall_5147_2_7,12:3f:0b:e2:65:79,-63.875,0.9821428571428589,0.9910312089651158,-62,-65,8
hall_5147_2_7,12:3f:0b:e2:65:9a,-74.0,0.0,0.0,-74,-74,2
hall_5147_2_7,12:3f:0b:e2:65:b0,-61.5,13.666666666666666,3.696845502136472,-58,-66,4
hall_5147_2_7,12:3f:0b:e2:66:60,-76.0,,,-76,-76,1
hall_5147_2_7,12:3f:0b:e2:67:10,-75.0,7.250000000000005,2.692582403567253,-72,-80,9
hall_5147_2_7,12:3f:0b:e2:67:13,-77.0,,,-77,-77,1
hall_5147_2_7,12:3f:0b:f3:73:d7,-77.0,2.0,1.4142135623730951,-76,-78,2
hall_5147_2_7,12:3f:1b:59:2d:a3,-88.46666666666667,0.8781609195402266,0.9371024061116408,-87,-91,30
hall_5147_2_7,12:3f:1b:59:2d:a4,-81.56666666666666,0.7367816091954036,0.8583598366625756,-80,-84,30
hall_5147_2_7,12:3f:1b:59:2e:60,-70.71428571428571,0.5714285714285694,0.7559289460184531,-69,-71,7
hall_5147_2_7,12:3f:1b:59:2e:7f,-87.43333333333334,0.7367816091953986,0.8583598366625728,-86,-89,30
hall_5147_2_7,12:3f:1b:e2:63:60,-57.0,,,-57,-57,1
hall_5147_2_7,12:3f:1b:e2:63:fb,-59.0,1.4000000000000015,1.1832159566199238,-57,-61,11
hall_5147_2_7,12:3f:1b:e2:65:79,-67.88235294117646,1.9852941176470744,1.409004654941592,-66,-71,17
hall_5147_2_7,12:3f:1b:e2:65:b0,-78.06666666666666,0.27126436781608576,0.5208304597621819,-77,-79,30
hall_5147_2_7,12:3f:1b:f3:73:d7,-82.0,,,-82,-82,1
hall_5147_2_7,16:11:32:7c:45:c8,-77.33333333333333,1.3333333333333357,1.1547005383792526,-76,-78,3
hall_5147_2_7,16:11:32:7c:45:c9,-81.0,,,-81,-81,1
hall_5147_2_7,1c:28:af:ae:f9:62,-81.4,2.299999999999997,1.5165750888103091,-79,-83,5
hall_5147_2_7,22:3f:0b:59:2e:60,-65.5,0.6363636363636306,0.797724035217462,-64,-67,12
hall_5147_2_7,22:3f:0b:59:2e:74,-53.04,0.7900000000000009,0.8888194417315594,-51,-54,25
hall_5147_2_7,22:3f:0b:e2:63:60,-54.56,2.0066666666666575,1.416568624058382,-52,-58,25
hall_5147_2_7,22:3f:0b:e2:63:fb,-56.370370370370374,0.8575498575498567,0.9260398790278185,-55,-58,27
hall_5147_2_7,22:3f:0b:e2:65:73,-76.0,3.0,1.7320508075688772,-75,-78,3
hall_5147_2_7,22:3f:0b:e2:65:79,-61.36842105263158,0.6900584795321631,0.8306975860878393,-60,-63,19
hall_5147_2_7,22:3f:0b:e2:65:9a,-77.0,,,-77,-77,1
hall_5147_2_7,22:3f:0b:e2:65:b0,-59.23529411764706,0.31617647058823506,0.5622957145383869,-59,-61,17
hall_5147_2_7,22:3f:0b:e2:66:60,-74.0,0.0,0.0,-74,-74,2
hall_5147_2_7,22:3f:0b:e2:67:10,-78.0,0.6666666666666666,0.816496580927726,-77,-79,4
hall_5147_2_7,22:3f:0b:e2:67:13,-78.5,0.5,0.7071067811865476,-78,-79,2
hall_5147_2_7,22:3f:0b:f3:73:d7,-78.25,6.916666666666667,2.6299556396765835,-76,-81,4
hall_5147_2_7,22:3f:1b:59:2d:a4,-81.8,0.9241379310344816,0.9613209303008448,-80,-85,30
hall_5147_2_7,22:3f:1b:59:2e:60,-70.6,1.4896551724138019,1.2205143065174622,-68,-72,30
hall_5147_2_7,22:3f:1b:59:2e:74,-58.074074074074076,1.1481481481481512,1.071516751221441,-56,-60,27
hall_5147_2_7,22:3f:1b:e2:63:60,-58.607142857142854,3.2843915343915118,1.812289031692106,-56,-62,28
hall_5147_2_7,22:3f:1b:e2:63:fb,-59.310344827586206,0.7931034482758619,0.8905635565617211,-57,-61,29
hall_5147_2_7,22:3f:1b:e2:65:79,-67.73333333333333,1.3747126436781623,1.1724814044061262,-67,-71,30
hall_5147_2_7,22:3f:1b:e2:65:b0,-78.46666666666667,0.39540229885057143,0.6288102248298539,-77,-80,30
hall_5147_2_7,22:3f:1b:e2:67:10,-79.0,0.4799999999999974,0.692820323027549,-78,-80,26
hall_5147_2_7,22:3f:1b:f3:73:d7,-82.1875,0.8291666666666705,0.9105858919765177,-80,-83,16
hall_5147_2_7,26:3f:0b:59:2e:74,-53.04,0.6233333333333357,0.7895146188218023,-51,-54,25
hall_5147_2_7,26:3f:0b:e2:63:60,-54.65384615384615,1.4353846153846166,1.1980753796755097,-52,-56,26
hall_5147_2_7,26:3f:0b:e2:63:fb,-56.407407407407405,1.019943019943019,1.0099222841105246,-54,-58,27
hall_5147_2_7,26:3f:0b:e2:65:79,-61.21052631578947,0.7309941520467818,0.8549819600709606,-60,-63,19
hall_5147_2_7,26:3f:0b:e2:65:9a,-76.5,0.5,0.7071067811865476,-76,-77,2
hall_5147_2_7,26:3f:0b:e2:65:b0,-59.05555555555556,0.40849673202614545,0.6391374907061433,-58,-61,18
hall_5147_2_7,26:3f:0b:e2:66:60,-73.5,0.5,0.7071067811865476,-73,-74,2
hall_5147_2_7,26:3f:0b:e2:67:10,-77.83333333333333,1.7666666666666693,1.3291601358251266,-76,-80,6
hall_5147_2_7,26:3f:0b:e2:67:13,-79.0,,,-79,-79,1
hall_5147_2_7,26:3f:1b:59:2d:a4,-81.76666666666667,0.7367816091954033,0.8583598366625754,-80,-84,30
hall_5147_2_7,26:3f:1b:59:2e:60,-70.6,1.2827586206896617,1.1325893433586869,-68,-73,30
hall_5147_2_7,26:3f:1b:59:2e:74,-58.03703703703704,1.267806267806266,1.1259690350121827,-56,-60,27
hall_5147_2_7,26:3f:1b:e2:63:60,-58.67857142857143,3.3373015873015763,1.826828286211262,-55,-62,28
hall_5147_2_7,26:3f:1b:e2:63:fb,-59.3448275862069,0.8768472906403936,0.9364012444675592,-57,-61,29
hall_5147_2_7,26:3f:1b:e2:65:79,-67.83333333333333,1.5919540229885203,1.261726603899799,-66,-71,30
hall_5147_2_7,26:3f:1b:e2:65:b0,-78.56666666666666,0.3919540229885038,0.626062315579291,-78,-80,30
hall_5147_2_7,26:3f:1b:e2:67:10,-78.85714285714286,1.028571428571435,1.014185105674223,-77,-81,21
hall_5147_2_7,2a:3f:0b:59:2e:60,-66.13333333333334,0.4095238095238097,0.6399404734221845,-65,-67,15
hall_5147_2_7,2a:3f:0b:59:2e:74,-52.88,0.6933333333333341,0.8326663997864536,-51,-54,25
hall_5147_2_7,2a:3f:0b:e2:63:60,-54.73076923076923,2.0446153846153736,1.4299004806682785,-52,-58,26
hall_5147_2_7,2a:3f:0b:e2:63:fb,-56.51851851851852,1.1823361823361818,1.0873528324955897,-55,-60,27
hall_5147_2_7,2a:3f:0b:e2:65:79,-61.333333333333336,0.8333333333333324,0.9128709291752763,-60,-64,21
hall_5147_2_7,2a:3f:0b:e2:65:b0,-59.23809523809524,0.5904761904761904,0.768424485864545,-58,-62,21
hall_5147_2_7,2a:3f:0b:e2:66:1f,-81.0,,,-81,-81,1
hall_5147_2_7,2a:3f:0b:e2:66:60,-72.33333333333333,1.3333333333333286,1.1547005383792495,-71,-73,3
hall_5147_2_7,2a:3f:0b:e2:67:10,-78.25,0.9166666666666666,0.9574271077563381,-77,-79,4
hall_5147_2_7,2a:3f:1b:59:2d:a4,-81.6,0.7310344827586238,0.8550055454548957,-80,-84,30
hall_5147_2_7,2a:3f:1b:59:2e:60,-70.53333333333333,0.8091954022988441,0.8995528902176037,-68,-72,30
hall_5147_2_7,2a:3f:1b:59:2e:74,-57.925925925925924,1.3019943019943077,1.1410496492240412,-55,-60,27
hall_5147_2_7,2a:3f:1b:e2:63:60,-58.642857142857146,3.5714285714285703,1.8898223650461359,-55,-62,28
hall_5147_2_7,2a:3f:1b:e2:63:fb,-59.172413793103445,0.8620689655172402,0.9284766908852586,-57,-61,29
hall_5147_2_7,2a:3f:1b:e2:65:79,-67.76666666666667,1.3574712643678042,1.165105688067741,-66,-71,30
hall_5147_2_7,2a:3f:1b:e2:65:b0,-78.46666666666667,0.6022988505747016,0.7760791522613538,-77,-80,30
hall_5147_2_7,2a:3f:1b:e2:67:10,-78.78947368421052,0.8421052631578965,0.917662935482248,-77,-80,19
hall_5147_2_7,2c:3f:0b:59:2e:74,-52.94444444444444,0.6437908496732033,0.8023657829651033,-51,-54,18
hall_5147_2_7,2c:3f:0b:e2:63:60,-53.77777777777778,4.194444444444446,2.0480342879074183,-50,-56,9
hall_5147_2_7,2c:3f:0b:e2:63:fb,-56.0,1.0,1.0,-55,-58,9
hall_5147_2_7,2c:3f:0b:e2:65:79,-60.857142857142854,0.4761904761904739,0.6900655593423526,-60,-62,7
hall_5147_2_7,2c:3f:0b:e2:65:b0,-58.666666666666664,0.3333333333333339,0.5773502691896263,-58,-59,3
hall_5147_2_7,2c:3f:0b:e2:66:60,-74.0,,,-74,-74,1
hall_5147_2_7,2c:3f:0b:e2:67:10,-77.0,,,-77,-77,1
hall_5147_2_7,2e:3f:1b:59:2d:a4,-81.6896551724138,0.6502463054187209,0.806378512498145,-80,-84,29
hall_5147_2_7,2e:3f:1b:59:2e:60,-71.0,1.0000000000000113,1.0000000000000056,-69,-72,7
hall_5147_2_7,2e:3f:1b:e2:63:60,-58.0,,,-58,-58,1
hall_5147_2_7,2e:3f:1b:e2:63:fb,-59.45454545454545,1.0727272727272734,1.0357254813546268,-58,-61,11
hall_5147_2_7,2e:3f:1b:e2:65:79,-68.125,1.9833333333333352,1.4083086782851746,-67,-71,16
hall_5147_2_7,2e:3f:1b:e2:65:b0,-78.33333333333333,0.2988505747126412,0.5466722735905317,-78,-80,30
hall_5147_2_7,2e:3f:1b:f3:73:d7,-81.57142857142857,0.6190476190476181,0.7867957924694425,-80,-82,7
hall_5147_2_7,32:cd:a7:32:0e:12,-65.0,1.8095238095238069,1.3451854182690974,-63,-68,22
hall_5147_2_7,34:fc:b9:c8:c5:01,-82.0,,,-82,-82,1
hall_5147_2_7,34:fc:b9:c8:c5:02,-79.0,,,-79,-79,1
hall_5147_2_7,34:fc:b9:c8:c5:03,-75.0,,,-75,-75,1
hall_5147_2_7,34:fc:b9:c8:e5:60,-84.0,,,-84,-84,1
hall_5147_2_7,34:fc:b9:c8:e5:61,-83.0,,,-83,-83,1
hall_5147_2_7,34:fc:b9:c8:e5:62,-81.0,,,-81,-81,1
hall_5147_2_7,34:fc:b9:c8:e5:63,-82.0,,,-82,-82,1
hall_5147_2_7,34:fc:b9:c8:e5:71,-92.0,,,-92,-92,1
hall_5147_2_7,34:fc:b9:c8:e6:b0,-90.4,0.8000000000000007,0.8944271909999163,-90,-92,5
hall_5147_2_7,34:fc:b9:c8:e6:b1,-90.125,0.4107142857142852,0.6408699444616553,-89,-91,8
hall_5147_2_7,34:fc:b9:c8:e6:b2,-90.22222222222223,0.6944444444444466,0.8333333333333347,-89,-91,9
hall_5147_2_7,34:fc:b9:c8:e6:b3,-90.42857142857143,0.28571428571428586,0.5345224838248489,-90,-91,7
hall_5147_2_7,34:fc:b9:c8:fe:20,-83.0,,,-83,-83,1
hall_5147_2_7,34:fc:b9:c8:fe:23,-82.0,,,-82,-82,1
hall_5147_2_7,34:fc:b9:c8:fe:30,-92.0,1.0,1.0,-91,-93,3
hall_5147_2_7,34:fc:b9:c8:fe:32,-92.0,,,-92,-92,1
hall_5147_2_7,34:fc:b9:c9:05:c0,-77.0,1.0,1.0,-76,-78,5
hall_5147_2_7,34:fc:b9:c9:05:c1,-75.4,21.29999999999998,4.6151923036857285,-70,-80,5
hall_5147_2_7,34:fc:b9:c9:05:c2,-73.16666666666667,53.766666666666694,7.332575718440737,-60,-80,6
hall_5147_2_7,34:fc:b9:c9:05:d0,-90.66666666666667,0.6666666666666684,0.8164965809277271,-90,-92,6
hall_5147_2_7,34:fc:b9:c9:05:d1,-90.83333333333333,0.9666666666666657,0.9831920802501746,-90,-92,6
hall_5147_2_7,34:fc:b9:c9:05:d2,-90.83333333333333,0.9666666666666679,0.9831920802501757,-90,-92,6
hall_5147_2_7,36:3f:0b:59:2e:60,-66.23076923076923,0.5256410256410241,0.7250110520819831,-65,-67,13
hall_5147_2_7,36:3f:0b:59:2e:74,-53.08695652173913,0.6284584980237162,0.7927537436201209,-52,-54,23
hall_5147_2_7,36:3f:0b:e2:63:60,-54.48,2.093333333333328,1.446835627614045,-51,-58,25
hall_5147_2_7,36:3f:0b:e2:63:fb,-56.38461538461539,1.0461538461538462,1.0228166239135177,-54,-58,26
hall_5147_2_7,36:3f:0b:e2:65:73,-78.0,,,-78,-78,1
hall_5147_2_7,36:3f:0b:e2:65:79,-61.05882352941177,0.6838235294117692,0.8269362305593879,-60,-63,17
hall_5147_2_7,36:3f:0b:e2:65:9a,-75.66666666666667,0.33333333333333215,0.5773502691896247,-75,-76,3
hall_5147_2_7,36:3f:0b:e2:65:b0,-59.1764705882353,0.4044117647058818,0.63593377383646,-58,-61,17
hall_5147_2_7,36:3f:0b:e2:66:60,-72.25,2.25,1.5,-70,-73,4
hall_5147_2_7,36:3f:0b:e2:67:10,-77.5,1.6666666666666667,1.2909944487358056,-76,-79,4
hall_5147_2_7,36:3f:0b:e2:67:13,-79.0,3.0,1.7320508075688772,-78,-81,3
hall_5147_2_7,36:3f:1b:59:2d:a4,-81.83333333333333,0.5574712643678169,0.7466399831028452,-81,-84,30
hall_5147_2_7,36:3f:1b:59:2e:60,-70.6,1.21379310344828,1.1017227888394976,-68,-72,30
hall_5147_2_7,36:3f:1b:59:2e:74,-58.0,1.307692307692309,1.1435437497937317,-55,-60,27
hall_5147_2_7,36:3f:1b:e2:63:60,-58.535714285714285,3.591269841269828,1.8950646008170349,-55,-62,28
hall_5147_2_7,36:3f:1b:e2:63:fb,-59.310344827586206,0.7931034482758613,0.8905635565617208,-57,-61,29
hall_5147_2_7,36:3f:1b:e2:65:79,-67.76666666666667,1.4264367816091836,1.1943352886058352,-66,-71,30
hall_5147_2_7,36:3f:1b:e2:65:b0,-78.53333333333333,0.46436781609194816,0.6814453874610555,-78,-80,30
hall_5147_2_7,36:3f:1b:e2:67:10,-79.10714285714286,0.6917989417989451,0.8317445171439034,-78,-81,28
