SSID,MAC,RSSI,Time,Location
36213,eduroam,36:3f:0b:e2:65:9a,-53,2025-04-24 17:07:17,hall_6144_1_8
36214,,12:3f:0b:e2:65:b6,-53,2025-04-24 17:07:17,hall_6144_1_8
36215,DGU-IoT,22:3f:0b:e2:65:9a,-54,2025-04-24 17:07:17,hall_6144_1_8
36216,hri5125,58:86:94:7e:cb:00,-55,2025-04-24 17:07:17,hall_6144_1_8
36217,6141,70:5d:cc:a3:b4:aa,-55,2025-04-24 17:07:17,hall_6144_1_8
36218,DGU-WIFI,ee:55:a8:6e:61:a9,-56,2025-04-24 17:07:17,hall_6144_1_8
36219,DGU-IoT,ea:55:a8:6e:61:a9,-57,2025-04-24 17:07:17,hall_6144_1_8
36220,DGU-GUEST,e2:55:a8:6e:61:a9,-57,2025-04-24 17:07:17,hall_6144_1_8
36221,plrwap,78:db:2f:0f:eb:aa,-57,2025-04-24 17:07:17,hall_6144_1_8
36222,eduroam,fe:55:a8:6e:61:a9,-57,2025-04-24 17:07:17,hall_6144_1_8
36223,eduroam,36:3f:0b:e2:65:b0,-57,2025-04-24 17:07:17,hall_6144_1_8
36224,DGU-GUEST,2a:3f:0b:e2:65:b0,-58,2025-04-24 17:07:17,hall_6144_1_8
36225,DGU-IoT,22:3f:0b:e2:65:b0,-58,2025-04-24 17:07:17,hall_6144_1_8
36226,6122,70:5d:cc:a3:b1:fa,-58,2025-04-24 17:07:17,hall_6144_1_8
36227,HRILAB,58:86:94:16:4a:a8,-58,2025-04-24 17:07:17,hall_6144_1_8
36228,DGU-WIFI,26:3f:0b:e2:65:b0,-58,2025-04-24 17:07:17,hall_6144_1_8
36229,plrwap,78:db:2f:0f:f5:47,-59,2025-04-24 17:07:17,hall_6144_1_8
36230,gnasang,28:ee:52:de:53:57,-59,2025-04-24 17:07:17,hall_6144_1_8
36231,kwon,58:86:94:16:3d:88,-60,2025-04-24 17:07:17,hall_6144_1_8
36232,DGU-GUEST,2a:3f:1b:e2:65:b6,-61,2025-04-24 17:07:17,hall_6144_1_8
36233,DGU-WIFI,26:3f:1b:e2:65:b6,-61,2025-04-24 17:07:17,hall_6144_1_8
36234,DGU-IoT,22:3f:1b:e2:65:b6,-61,2025-04-24 17:07:17,hall_6144_1_8
36235,eduroam,36:3f:1b:e2:65:b6,-61,2025-04-24 17:07:17,hall_6144_1_8
36236,iptime_10125_2.4G,88:36:6c:53:39:06,-61,2025-04-24 17:07:17,hall_6144_1_8
36237,,e4:55:a8:6e:63:55,-61,2025-04-24 17:07:17,hall_6144_1_8
36238,eduroam,fe:55:a8:6e:63:55,-61,2025-04-24 17:07:17,hall_6144_1_8
36239,10130,58:86:94:9d:ca:b8,-61,2025-04-24 17:07:17,hall_6144_1_8
36240,DGU-GUEST,e2:55:a8:6e:63:55,-61,2025-04-24 17:07:17,hall_6144_1_8
36241,DGU-IoT,ea:55:a8:6e:63:55,-61,2025-04-24 17:07:17,hall_6144_1_8
36242,,da:55:a8:6e:63:55,-62,2025-04-24 17:07:17,hall_6144_1_8
36243,DGU-WIFI,26:3f:1b:e2:65:9a,-63,2025-04-24 17:07:17,hall_6144_1_8
36244,DGU-IoT,22:3f:1b:e2:65:9a,-63,2025-04-24 17:07:17,hall_6144_1_8
36245,eduroam,36:3f:1b:e2:65:9a,-63,2025-04-24 17:07:17,hall_6144_1_8
36246,7132,58:86:94:84:20:d2,-63,2025-04-24 17:07:17,hall_6144_1_8
36247,DGU-IoT,ea:55:a8:6e:54:1e,-63,2025-04-24 17:07:17,hall_6144_1_8
36248,DGU-GUEST,e2:55:a8:6e:54:1e,-63,2025-04-24 17:07:17,hall_6144_1_8
36249,DGU-GUEST,2a:3f:1b:e2:65:9a,-64,2025-04-24 17:07:17,hall_6144_1_8
36250,cpc8134,5a:86:94:4e:dc:10,-64,2025-04-24 17:07:17,hall_6144_1_8
36251,eduroam,fe:55:a8:6e:54:1e,-64,2025-04-24 17:07:17,hall_6144_1_8
36252,10133-2,88:36:6c:05:6f:f8,-64,2025-04-24 17:07:17,hall_6144_1_8
36253,8136호,88:36:6c:42:28:50,-64,2025-04-24 17:07:17,hall_6144_1_8
36254,DGU-WIFI,ee:55:a8:6e:54:1e,-64,2025-04-24 17:07:17,hall_6144_1_8
36255,,12:3f:1b:e2:65:9a,-65,2025-04-24 17:07:17,hall_6144_1_8
36256,DGU-GUEST,e2:55:a8:6e:63:02,-66,2025-04-24 17:07:17,hall_6144_1_8
36257,61345G,58:86:94:a1:6e:5e,-67,2025-04-24 17:07:17,hall_6144_1_8
36258,5208,34:fc:b9:c8:df:62,-67,2025-04-24 17:07:17,hall_6144_1_8
36259,CILab_5G,88:36:6c:ad:f1:80,-67,2025-04-24 17:07:17,hall_6144_1_8
36260,DGU-GUEST,2a:3f:0b:e2:66:60,-67,2025-04-24 17:07:17,hall_6144_1_8
36261,DGU-WIFI,26:3f:0b:e2:66:60,-67,2025-04-24 17:07:17,hall_6144_1_8
36262,DGU-IoT,22:3f:0b:e2:66:60,-67,2025-04-24 17:07:17,hall_6144_1_8
36263,eduroam,fe:55:a8:6e:53:20,-71,2025-04-24 17:07:17,hall_6144_1_8
36264,9208,34:fc:b9:c8:d9:a2,-71,2025-04-24 17:07:17,hall_6144_1_8
36265,eduroam,36:3f:0b:59:2e:74,-72,2025-04-24 17:07:17,hall_6144_1_8
36266,DGU-GUEST,2a:3f:1b:e2:66:20,-73,2025-04-24 17:07:17,hall_6144_1_8
36267,DGU-WIFI,26:3f:1b:e2:66:20,-73,2025-04-24 17:07:17,hall_6144_1_8
36268,DGU-IoT,22:3f:1b:e2:65:b0,-73,2025-04-24 17:07:17,hall_6144_1_8
36269,6130_5G-1,70:5d:cc:83:6b:0c,-73,2025-04-24 17:07:17,hall_6144_1_8
36270,,12:3f:1b:e2:65:b0,-73,2025-04-24 17:07:17,hall_6144_1_8
36271,DIRECT-hnM2870FW analog,86:25:19:94:b6:1a,-73,2025-04-24 17:07:17,hall_6144_1_8
36272,DGU-GUEST,2a:3f:1b:e2:65:b0,-74,2025-04-24 17:07:17,hall_6144_1_8
36273,DGU-WIFI,26:3f:1b:e2:65:b0,-74,2025-04-24 17:07:17,hall_6144_1_8
36274,eduroam,36:3f:1b:e2:65:b0,-74,2025-04-24 17:07:17,hall_6144_1_8
36275,eduroam,36:3f:1b:e2:66:20,-74,2025-04-24 17:07:17,hall_6144_1_8
36276,,2e:3f:1b:e2:65:b0,-74,2025-04-24 17:07:17,hall_6144_1_8
36277,,da:55:b8:6e:53:4a,-74,2025-04-24 17:07:17,hall_6144_1_8
36278,6130_5G-2,70:5d:cc:83:6b:0e,-75,2025-04-24 17:07:17,hall_6144_1_8
36279,DGU-GUEST,e2:55:b8:6e:53:4a,-75,2025-04-24 17:07:17,hall_6144_1_8
36280,DGU-WIFI,ee:55:b8:6e:53:4a,-75,2025-04-24 17:07:17,hall_6144_1_8
36281,DGU-IoT,ea:55:b8:6e:53:4a,-75,2025-04-24 17:07:17,hall_6144_1_8
36282,eduroam,fe:55:b8:6e:53:4a,-75,2025-04-24 17:07:17,hall_6144_1_8
36283,,e6:55:b8:6e:53:4a,-75,2025-04-24 17:07:17,hall_6144_1_8
36284,,92:a7:31:01:0e:fd,-75,2025-04-24 17:07:17,hall_6144_1_8
36285,eduroam,fe:55:b8:6e:63:8f,-79,2025-04-24 17:07:17,hall_6144_1_8
36286,DGU-IoT,ea:55:b8:6e:63:8f,-79,2025-04-24 17:07:17,hall_6144_1_8
36287,DGU-WIFI,ee:55:b8:6e:63:8f,-80,2025-04-24 17:07:17,hall_6144_1_8
36288,CSE-3182_5G,28:ee:52:de:60:ea,-80,2025-04-24 17:07:17,hall_6144_1_8
36289,DGU-GUEST,e2:55:b8:6e:54:2a,-81,2025-04-24 17:07:17,hall_6144_1_8
36290,EDLAB,88:36:6c:b1:2c:3a,-81,2025-04-24 17:07:17,hall_6144_1_8
36291,,aa:ee:52:de:60:ec,-81,2025-04-24 17:07:17,hall_6144_1_8
36292,DGU-WIFI,ee:55:b8:6e:54:2a,-82,2025-04-24 17:07:17,hall_6144_1_8
36293,DGU-IoT,ea:55:b8:6e:54:2a,-82,2025-04-24 17:07:17,hall_6144_1_8
36294,eduroam,fe:55:b8:6e:54:2a,-82,2025-04-24 17:07:17,hall_6144_1_8
36295,7206,34:fc:b9:c8:e6:b0,-83,2025-04-24 17:07:17,hall_6144_1_8
36296,7208,34:fc:b9:c8:e6:b2,-84,2025-04-24 17:07:17,hall_6144_1_8
36297,7204,34:fc:b9:c8:fe:d0,-84,2025-04-24 17:07:17,hall_6144_1_8
36298,ktw5G,5a:86:94:4e:ea:78,-84,2025-04-24 17:07:17,hall_6144_1_8
36299,,da:55:b8:6e:54:1e,-84,2025-04-24 17:07:17,hall_6144_1_8
36300,,12:3f:1b:e2:66:60,-85,2025-04-24 17:07:17,hall_6144_1_8
36301,7205,34:fc:b9:c8:fe:d1,-85,2025-04-24 17:07:17,hall_6144_1_8
36302,iptime5G,70:5d:cc:60:cd:b2,-87,2025-04-24 17:07:17,hall_6144_1_8
36303,,12:3f:1b:e2:66:1f,-87,2025-04-24 17:07:17,hall_6144_1_8
36304,eduroam,b4:5d:50:6a:1e:70,-88,2025-04-24 17:07:17,hall_6144_1_8
36305,3165_5G,58:86:94:de:6c:84,-88,2025-04-24 17:07:17,hall_6144_1_8
36306,sylee_5G,70:5d:cc:00:37:6c,-89,2025-04-24 17:07:17,hall_6144_1_8
36307,ktw,58:86:94:7e:ea:78,-45,2025-04-24 17:07:23,hall_6144_1_8
36308,ncsa,90:9f:33:90:6f:a6,-50,2025-04-24 17:07:23,hall_6144_1_8
36309,eduroam,36:3f:0b:e2:65:b6,-50,2025-04-24 17:07:23,hall_6144_1_8
36310,DGU-WIFI,26:3f:0b:e2:65:b6,-50,2025-04-24 17:07:23,hall_6144_1_8
36311,DGU-GUEST,2a:3f:0b:e2:65:b6,-50,2025-04-24 17:07:23,hall_6144_1_8
36312,DGU-GUEST,2a:3f:0b:e2:65:9a,-53,2025-04-24 17:07:23,hall_6144_1_8
36313,DGU-IoT,22:3f:0b:e2:65:9a,-53,2025-04-24 17:07:23,hall_6144_1_8
36314,eduroam,36:3f:0b:e2:65:9a,-53,2025-04-24 17:07:23,hall_6144_1_8
36315,DGU-WIFI,26:3f:0b:e2:65:9a,-53,2025-04-24 17:07:23,hall_6144_1_8
36316,6134,58:86:94:a1:6e:5c,-57,2025-04-24 17:07:23,hall_6144_1_8
36317,DGU-IoT,ea:55:a8:6e:61:a9,-57,2025-04-24 17:07:23,hall_6144_1_8
36318,7132,58:86:94:84:20:d2,-57,2025-04-24 17:07:23,hall_6144_1_8
36319,DGU-WIFI,ee:55:a8:6e:61:a9,-57,2025-04-24 17:07:23,hall_6144_1_8
36320,eduroam,fe:55:a8:6e:61:a9,-57,2025-04-24 17:07:23,hall_6144_1_8
36321,DGU-WIFI,ee:55:a8:6e:63:55,-57,2025-04-24 17:07:23,hall_6144_1_8
36322,eduroam,36:3f:0b:e2:65:b0,-57,2025-04-24 17:07:23,hall_6144_1_8
36323,HRILAB,58:86:94:16:4a:a8,-58,2025-04-24 17:07:23,hall_6144_1_8
36324,kwon,58:86:94:16:3d:88,-59,2025-04-24 17:07:23,hall_6144_1_8
36325,gnasang,28:ee:52:de:53:57,-59,2025-04-24 17:07:23,hall_6144_1_8
36326,DGU-WIFI,26:3f:1b:e2:65:b6,-60,2025-04-24 17:07:23,hall_6144_1_8
36327,DGU-GUEST,2a:3f:1b:e2:65:b6,-61,2025-04-24 17:07:23,hall_6144_1_8
36328,DGU-IoT,22:3f:1b:e2:65:b6,-61,2025-04-24 17:07:23,hall_6144_1_8
36329,eduroam,36:3f:1b:e2:65:b6,-61,2025-04-24 17:07:23,hall_6144_1_8
36330,8136호,88:36:6c:42:28:50,-61,2025-04-24 17:07:23,hall_6144_1_8
36331,DGU-GUEST,2a:3f:1b:e2:65:9a,-62,2025-04-24 17:07:23,hall_6144_1_8
36332,DGU-WIFI,26:3f:1b:e2:65:9a,-62,2025-04-24 17:07:23,hall_6144_1_8
36333,DGU-IoT,22:3f:1b:e2:65:9a,-62,2025-04-24 17:07:23,hall_6144_1_8
36334,eduroam,36:3f:1b:e2:65:9a,-62,2025-04-24 17:07:23,hall_6144_1_8
36335,DGU-IoT,ea:55:a8:6e:54:1e,-62,2025-04-24 17:07:23,hall_6144_1_8
36336,,12:3f:1b:e2:65:9a,-62,2025-04-24 17:07:23,hall_6144_1_8
36337,eduroam,fe:55:a8:6e:54:1e,-62,2025-04-24 17:07:23,hall_6144_1_8
36338,10133-2,88:36:6c:05:6f:f8,-62,2025-04-24 17:07:23,hall_6144_1_8
36339,DGU-WIFI,ee:55:a8:6e:54:1e,-62,2025-04-24 17:07:23,hall_6144_1_8
36340,,2e:3f:1b:e2:65:9a,-63,2025-04-24 17:07:23,hall_6144_1_8
36341,,da:55:a8:6e:53:0e,-64,2025-04-24 17:07:23,hall_6144_1_8
36342,iptime_10125_2.4G,88:36:6c:53:39:06,-65,2025-04-24 17:07:23,hall_6144_1_8
36343,EDLAB_2G,88:36:6c:b1:2c:38,-65,2025-04-24 17:07:23,hall_6144_1_8
36344,61345G,58:86:94:a1:6e:5e,-66,2025-04-24 17:07:23,hall_6144_1_8
36345,,12:3f:0b:e2:65:73,-66,2025-04-24 17:07:23,hall_6144_1_8
36346,DGU-WIFI,26:3f:0b:e2:66:0b,-68,2025-04-24 17:07:23,hall_6144_1_8
36347,DGU-WIFI,26:3f:1b:e2:66:20,-69,2025-04-24 17:07:23,hall_6144_1_8
36348,plrwap,78:db:2f:0f:eb:aa,-69,2025-04-24 17:07:23,hall_6144_1_8
36349,6141,70:5d:cc:a3:b4:aa,-69,2025-04-24 17:07:23,hall_6144_1_8
36350,DGU-GUEST,2a:3f:1b:e2:66:20,-70,2025-04-24 17:07:23,hall_6144_1_8
36351,DGU-IoT,22:3f:1b:e2:66:20,-70,2025-04-24 17:07:23,hall_6144_1_8
36352,eduroam,36:3f:1b:e2:66:20,-70,2025-04-24 17:07:23,hall_6144_1_8
36353,DIRECT-tzM2070 Series,32:cd:a7:13:c7:94,-70,2025-04-24 17:07:23,hall_6144_1_8
36354,,12:3f:1b:e2:66:20,-70,2025-04-24 17:07:23,hall_6144_1_8
36355,CILab_5G,88:36:6c:ad:f1:80,-71,2025-04-24 17:07:23,hall_6144_1_8
36356,CSE-3183,82:de:4b:62:c7:ec,-71,2025-04-24 17:07:23,hall_6144_1_8
36357,DGU-GUEST,2a:3f:1b:e2:65:b0,-73,2025-04-24 17:07:23,hall_6144_1_8
36358,DGU-WIFI,26:3f:1b:e2:65:b0,-73,2025-04-24 17:07:23,hall_6144_1_8
36359,DGU-IoT,22:3f:1b:e2:65:b0,-73,2025-04-24 17:07:23,hall_6144_1_8
36360,eduroam,36:3f:1b:e2:65:b0,-73,2025-04-24 17:07:23,hall_6144_1_8
36361,6130_5G-1,70:5d:cc:83:6b:0c,-73,2025-04-24 17:07:23,hall_6144_1_8
36362,,82:de:4b:62:c7:ed,-74,2025-04-24 17:07:23,hall_6144_1_8
36363,DGU-GUEST,e2:55:b8:6e:53:4a,-75,2025-04-24 17:07:23,hall_6144_1_8
36364,DGU-WIFI,ee:55:b8:6e:53:4a,-75,2025-04-24 17:07:23,hall_6144_1_8
36365,DGU-IoT,ea:55:b8:6e:53:4a,-75,2025-04-24 17:07:23,hall_6144_1_8
36366,eduroam,fe:55:b8:6e:53:4a,-75,2025-04-24 17:07:23,hall_6144_1_8
36367,6130_5G-2,70:5d:cc:83:6b:0e,-76,2025-04-24 17:07:23,hall_6144_1_8
36368,eduroam,fe:55:b8:6e:54:2a,-76,2025-04-24 17:07:23,hall_6144_1_8
36369,DGU-WIFI,ee:55:b8:6e:54:2a,-78,2025-04-24 17:07:23,hall_6144_1_8
36370,DGU-GUEST,2a:3f:1b:e2:65:c4,-81,2025-04-24 17:07:23,hall_6144_1_8
36371,DGU-IoT,22:3f:1b:e2:65:c4,-81,2025-04-24 17:07:23,hall_6144_1_8
36372,,da:55:b8:6e:54:1e,-82,2025-04-24 17:07:23,hall_6144_1_8
36373,6208,34:fc:b9:c8:fe:32,-82,2025-04-24 17:07:23,hall_6144_1_8
36374,DGU-dorm,34:fc:b9:c9:05:d2,-83,2025-04-24 17:07:23,hall_6144_1_8
36375,6206,34:fc:b9:c8:fe:30,-83,2025-04-24 17:07:23,hall_6144_1_8
36376,6207,34:fc:b9:c8:fe:31,-83,2025-04-24 17:07:23,hall_6144_1_8
36377,6205,34:fc:b9:c9:05:d1,-85,2025-04-24 17:07:23,hall_6144_1_8
36378,FF_5G,70:5d:cc:be:5c:48,-85,2025-04-24 17:07:23,hall_6144_1_8
36379,,da:55:b8:6e:63:55,-85,2025-04-24 17:07:23,hall_6144_1_8
36380,DCSP5G,88:36:6c:42:53:06,-86,2025-04-24 17:07:23,hall_6144_1_8
36381,,12:3f:1b:e2:66:60,-87,2025-04-24 17:07:23,hall_6144_1_8
36382,alcatel-ap,34:fc:b9:c8:ef:92,-87,2025-04-24 17:07:23,hall_6144_1_8
36383,ICE3169_5G,58:86:94:db:27:e4,-88,2025-04-24 17:07:23,hall_6144_1_8
36384,ktw,58:86:94:7e:ea:78,-45,2025-04-24 17:07:29,hall_6144_1_8
36385,ncsa,90:9f:33:90:6f:a6,-47,2025-04-24 17:07:29,hall_6144_1_8
36386,eduroam,36:3f:0b:e2:65:b6,-51,2025-04-24 17:07:29,hall_6144_1_8
36387,DGU-IoT,22:3f:0b:e2:65:b6,-51,2025-04-24 17:07:29,hall_6144_1_8
36388,DGU-WIFI,26:3f:0b:e2:65:b6,-51,2025-04-24 17:07:29,hall_6144_1_8
36389,DGU-GUEST,2a:3f:0b:e2:65:b6,-51,2025-04-24 17:07:29,hall_6144_1_8
36390,6122,70:5d:cc:a3:b1:fa,-52,2025-04-24 17:07:29,hall_6144_1_8
36391,6134,58:86:94:a1:6e:5c,-55,2025-04-24 17:07:29,hall_6144_1_8
36392,kwon,58:86:94:16:3d:88,-55,2025-04-24 17:07:29,hall_6144_1_8
36393,DGU-GUEST,2a:3f:0b:e2:65:9a,-56,2025-04-24 17:07:29,hall_6144_1_8
36394,DGU-GUEST,e2:55:a8:6e:61:a9,-56,2025-04-24 17:07:29,hall_6144_1_8
36395,plrwap,78:db:2f:0f:eb:aa,-56,2025-04-24 17:07:29,hall_6144_1_8
36396,,12:3f:0b:e2:65:b6,-56,2025-04-24 17:07:29,hall_6144_1_8
36397,DGU-IoT,ea:55:a8:6e:61:a9,-57,2025-04-24 17:07:29,hall_6144_1_8
36398,DGU-WIFI,ee:55:a8:6e:61:a9,-57,2025-04-24 17:07:29,hall_6144_1_8
36399,eduroam,36:3f:0b:e2:65:9a,-57,2025-04-24 17:07:29,hall_6144_1_8
36400,eduroam,fe:55:a8:6e:61:a9,-57,2025-04-24 17:07:29,hall_6144_1_8
36401,DGU-GUEST,2a:3f:0b:e2:65:b0,-58,2025-04-24 17:07:29,hall_6144_1_8
36402,DGU-WIFI,26:3f:0b:e2:65:b0,-58,2025-04-24 17:07:29,hall_6144_1_8
36403,eduroam,36:3f:0b:e2:65:b0,-58,2025-04-24 17:07:29,hall_6144_1_8
36404,DGU-WIFI,26:3f:0b:e2:65:9a,-58,2025-04-24 17:07:29,hall_6144_1_8
36405,hri5125,58:86:94:7e:cb:00,-59,2025-04-24 17:07:29,hall_6144_1_8
36406,DGU-IoT,22:3f:0b:e2:65:b0,-59,2025-04-24 17:07:29,hall_6144_1_8
36407,6141,70:5d:cc:a3:b4:aa,-59,2025-04-24 17:07:29,hall_6144_1_8
36408,DGU-GUEST,e2:55:a8:6e:54:2a,-59,2025-04-24 17:07:29,hall_6144_1_8
36409,DGU-WIFI,ee:55:a8:6e:54:2a,-59,2025-04-24 17:07:29,hall_6144_1_8
36410,CILab_2G,8a:36:6c:cd:f1:80,-60,2025-04-24 17:07:29,hall_6144_1_8
36411,DGU-WIFI,26:3f:1b:e2:65:9a,-61,2025-04-24 17:07:29,hall_6144_1_8
36412,eduroam,36:3f:1b:e2:65:b6,-62,2025-04-24 17:07:29,hall_6144_1_8
36413,DGU-GUEST,2a:3f:1b:e2:65:9a,-62,2025-04-24 17:07:29,hall_6144_1_8
36414,DGU-IoT,22:3f:1b:e2:65:9a,-62,2025-04-24 17:07:29,hall_6144_1_8
36415,eduroam,36:3f:1b:e2:65:9a,-62,2025-04-24 17:07:29,hall_6144_1_8
36416,DGU-GUEST,2a:3f:1b:e2:65:b6,-63,2025-04-24 17:07:29,hall_6144_1_8
36417,DGU-WIFI,26:3f:1b:e2:65:b6,-63,2025-04-24 17:07:29,hall_6144_1_8
36418,DGU-IoT,22:3f:1b:e2:65:b6,-63,2025-04-24 17:07:29,hall_6144_1_8
36419,,12:3f:1b:e2:65:9a,-63,2025-04-24 17:07:29,hall_6144_1_8
36420,plrwap,78:db:2f:10:05:e5,-63,2025-04-24 17:07:29,hall_6144_1_8
36421,iptime_10125_2.4G,88:36:6c:53:39:06,-64,2025-04-24 17:07:29,hall_6144_1_8
36422,,2e:3f:1b:e2:65:9a,-64,2025-04-24 17:07:29,hall_6144_1_8
36423,DGU-GUEST,2a:3f:0b:e2:65:73,-64,2025-04-24 17:07:29,hall_6144_1_8
36424,DGU-IoT,22:3f:0b:e2:65:73,-65,2025-04-24 17:07:29,hall_6144_1_8
36425,eduroam,36:3f:0b:e2:65:73,-65,2025-04-24 17:07:29,hall_6144_1_8
36426,DGU-GUEST,e2:55:a8:6e:63:02,-66,2025-04-24 17:07:29,hall_6144_1_8
36427,DGU-GUEST,e2:55:a8:6e:52:ac,-66,2025-04-24 17:07:29,hall_6144_1_8
36428,DGU-WIFI,ee:55:a8:6e:52:ac,-66,2025-04-24 17:07:29,hall_6144_1_8
36429,DGU-IoT,ea:55:a8:6e:52:ac,-66,2025-04-24 17:07:29,hall_6144_1_8
36430,6130,72:5d:cc:c3:6b:0c,-66,2025-04-24 17:07:29,hall_6144_1_8
36431,61345G,58:86:94:a1:6e:5e,-69,2025-04-24 17:07:29,hall_6144_1_8
36432,DGU-GUEST,e2:55:a8:6e:63:57,-69,2025-04-24 17:07:29,hall_6144_1_8
36433,[LG_AirPurifier]156e,1e:39:29:78:15:6e,-70,2025-04-24 17:07:29,hall_6144_1_8
36434,DGU-GUEST,2a:3f:1b:e2:66:20,-73,2025-04-24 17:07:29,hall_6144_1_8
36435,DGU-WIFI,26:3f:1b:e2:66:20,-73,2025-04-24 17:07:29,hall_6144_1_8
36436,DGU-IoT,22:3f:1b:e2:66:20,-73,2025-04-24 17:07:29,hall_6144_1_8
36437,eduroam,36:3f:1b:e2:66:20,-73,2025-04-24 17:07:29,hall_6144_1_8
36438,,12:3f:1b:e2:66:20,-73,2025-04-24 17:07:29,hall_6144_1_8
36439,,2e:3f:1b:e2:66:20,-73,2025-04-24 17:07:29,hall_6144_1_8
36440,6130_5G-1,70:5d:cc:83:6b:0c,-74,2025-04-24 17:07:29,hall_6144_1_8
36441,DGU-WIFI,ee:55:b8:6e:53:4a,-74,2025-04-24 17:07:29,hall_6144_1_8
36442,DGU-GUEST,e2:55:b8:6e:53:4a,-75,2025-04-24 17:07:29,hall_6144_1_8
36443,DGU-IoT,ea:55:b8:6e:53:4a,-75,2025-04-24 17:07:29,hall_6144_1_8
36444,eduroam,fe:55:b8:6e:53:4a,-75,2025-04-24 17:07:29,hall_6144_1_8
36445,DGU-GUEST,2a:3f:1b:e2:65:b0,-76,2025-04-24 17:07:29,hall_6144_1_8
36446,DGU-WIFI,26:3f:1b:e2:65:b0,-76,2025-04-24 17:07:29,hall_6144_1_8
36447,DGU-IoT,22:3f:1b:e2:65:b0,-76,2025-04-24 17:07:29,hall_6144_1_8
36448,eduroam,36:3f:1b:e2:65:b0,-76,2025-04-24 17:07:29,hall_6144_1_8
36449,DGU-WIFI,ee:55:b8:6e:54:2a,-77,2025-04-24 17:07:29,hall_6144_1_8
36450,DGU-GUEST,e2:55:b8:6e:54:2a,-77,2025-04-24 17:07:29,hall_6144_1_8
36451,DGU-IoT,ea:55:b8:6e:54:2a,-78,2025-04-24 17:07:29,hall_6144_1_8
36452,eduroam,fe:55:b8:6e:54:2a,-78,2025-04-24 17:07:29,hall_6144_1_8
36453,6130_5G-2,70:5d:cc:83:6b:0e,-79,2025-04-24 17:07:29,hall_6144_1_8
36454,DGU-GUEST,2a:3f:1b:e2:65:c4,-80,2025-04-24 17:07:29,hall_6144_1_8
36455,DGU-IoT,22:3f:1b:e2:65:c4,-80,2025-04-24 17:07:29,hall_6144_1_8
36456,DGU-WIFI,26:3f:1b:e2:65:c4,-80,2025-04-24 17:07:29,hall_6144_1_8
36457,eduroam,36:3f:1b:e2:65:c4,-80,2025-04-24 17:07:29,hall_6144_1_8
36458,6105_5G,58:86:94:a1:69:8e,-81,2025-04-24 17:07:29,hall_6144_1_8
36459,7204,34:fc:b9:c8:fe:d0,-84,2025-04-24 17:07:29,hall_6144_1_8
36460,7205,34:fc:b9:c8:fe:d1,-84,2025-04-24 17:07:29,hall_6144_1_8
36461,DCSP5G,88:36:6c:42:53:06,-85,2025-04-24 17:07:29,hall_6144_1_8
36462,DGU-dorm,34:fc:b9:c8:fe:d2,-85,2025-04-24 17:07:29,hall_6144_1_8
36463,ION Lab_5G,70:5d:cc:d2:35:6c,-85,2025-04-24 17:07:29,hall_6144_1_8
36464,,12:3f:1b:e2:66:60,-86,2025-04-24 17:07:29,hall_6144_1_8
36465,DGU-dorm,34:fc:b9:c8:e6:b3,-86,2025-04-24 17:07:29,hall_6144_1_8
36466,7208,34:fc:b9:c8:e6:b2,-87,2025-04-24 17:07:29,hall_6144_1_8
36467,,12:3f:1b:59:2e:20,-87,2025-04-24 17:07:29,hall_6144_1_8
36468,hri51255G,5a:86:94:4e:cb:00,-87,2025-04-24 17:07:29,hall_6144_1_8
36469,NEL,00:11:32:ce:8f:10,-88,2025-04-24 17:07:29,hall_6144_1_8
36470,ktw,58:86:94:7e:ea:78,-42,2025-04-24 17:07:36,hall_6144_1_8
36471,DGU-GUEST,e2:55:a8:6e:53:4a,-46,2025-04-24 17:07:36,hall_6144_1_8
36472,DGU-WIFI,ee:55:a8:6e:53:4a,-46,2025-04-24 17:07:36,hall_6144_1_8
36473,DGU-IoT,ea:55:a8:6e:53:4a,-46,2025-04-24 17:07:36,hall_6144_1_8
36474,ncsa,90:9f:33:90:6f:a6,-48,2025-04-24 17:07:36,hall_6144_1_8
36475,,12:3f:0b:e2:65:b6,-48,2025-04-24 17:07:36,hall_6144_1_8
36476,,12:3f:0b:e2:65:9a,-50,2025-04-24 17:07:36,hall_6144_1_8
36477,DGU-IoT,22:3f:0b:e2:65:b6,-51,2025-04-24 17:07:36,hall_6144_1_8
36478,DGU-WIFI,26:3f:0b:e2:65:b6,-51,2025-04-24 17:07:36,hall_6144_1_8
36479,DGU-GUEST,2a:3f:0b:e2:65:b6,-51,2025-04-24 17:07:36,hall_6144_1_8
36480,eduroam,fe:55:a8:6e:61:a9,-51,2025-04-24 17:07:36,hall_6144_1_8
36481,eduroam,36:3f:0b:e2:65:b6,-52,2025-04-24 17:07:36,hall_6144_1_8
36482,,2c:3f:0b:e2:65:b6,-52,2025-04-24 17:07:36,hall_6144_1_8
36483,DGU-GUEST,2a:3f:0b:e2:65:9a,-53,2025-04-24 17:07:36,hall_6144_1_8
36484,DGU-IoT,22:3f:0b:e2:65:9a,-53,2025-04-24 17:07:36,hall_6144_1_8
36485,eduroam,36:3f:0b:e2:65:9a,-53,2025-04-24 17:07:36,hall_6144_1_8
36486,DGU-WIFI,26:3f:0b:e2:65:9a,-53,2025-04-24 17:07:36,hall_6144_1_8
