                                                                                                             
[Epoch 138] Train Acc: 82.83% | Val Acc: 53.58%
[Epoch 139] Train Acc: 82.10% | Val Acc: 54.27%
[Epoch 140] Train Acc: 82.96% | Val Acc: 56.31%
[Epoch 141] Train Acc: 82.15% | Val Acc: 53.24%
[Epoch 142] Train Acc: 84.53% | Val Acc: 55.29%
[Epoch 143] Train Acc: 82.87% | Val Acc: 55.29%
[Epoch 144] Train Acc: 82.66% | Val Acc: 55.97%
[Epoch 145] Train Acc: 81.51% | Val Acc: 56.31%
[Epoch 146] Train Acc: 82.83% | Val Acc: 55.97%
[Epoch 147] Train Acc: 82.87% | Val Acc: 55.63%
[Epoch 148] Train Acc: 83.60% | Val Acc: 55.97%
[Epoch 149] Train Acc: 84.87% | Val Acc: 54.95%
[Epoch 150] Train Acc: 83.72% | Val Acc: 57.00%
[Epoch 151] Train Acc: 85.34% | Val Acc: 55.63%
[Epoch 152] Train Acc: 85.85% | Val Acc: 55.63%
[Epoch 153] Train Acc: 84.62% | Val Acc: 55.29%
[Epoch 154] Train Acc: 83.77% | Val Acc: 54.61%
[Epoch 155] Train Acc: 84.49% | Val Acc: 55.29%
[Epoch 156] Train Acc: 83.51% | Val Acc: 54.95%
[Epoch 157] Train Acc: 84.41% | Val Acc: 55.29%
[Epoch 158] Train Acc: 86.45% | Val Acc: 54.61%
[Epoch 159] Train Acc: 85.77% | Val Acc: 55.97%
[Epoch 160] Train Acc: 85.43% | Val Acc: 54.61%
[Epoch 161] Train Acc: 85.64% | Val Acc: 54.95%
[Epoch 162] Train Acc: 84.79% | Val Acc: 54.61%
[Epoch 163] Train Acc: 84.70% | Val Acc: 55.63%
[Epoch 164] Train Acc: 85.13% | Val Acc: 55.63%
[Epoch 165] Train Acc: 85.04% | Val Acc: 55.97%
[Epoch 166] Train Acc: 85.34% | Val Acc: 55.29%
[Epoch 167] Train Acc: 86.79% | Val Acc: 55.63%
[Epoch 168] Train Acc: 86.24% | Val Acc: 57.68%
[Epoch 169] Train Acc: 86.20% | Val Acc: 56.66%
[Epoch 170] Train Acc: 87.00% | Val Acc: 57.00%
[Epoch 171] Train Acc: 85.64% | Val Acc: 56.31%
[Epoch 172] Train Acc: 86.20% | Val Acc: 56.66%
[Epoch 173] Train Acc: 86.02% | Val Acc: 57.00%
[Epoch 174] Train Acc: 86.75% | Val Acc: 56.31%
[Epoch 175] Train Acc: 87.18% | Val Acc: 56.66%
